# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 16:49:49 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmasseerr1:  Planet Mass*sin(i)/sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_cmasseerr2:  Planet Mass*sin(i)/sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_cmasselim:   Planet Mass*sin(i)/sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
16803,Kepler-1882 b,,,,,,,,,,,,,0.000000,,,0
16804,Kepler-1882 b,,,,,,,,,,,,,,,,
16805,Kepler-1882 b,,,,,,,,,,,,,,,,0
16806,Kepler-1882 b,,,,,,,,,,,,,0.000000,,,0
16807,Kepler-1882 b,,,,,,,,,,,,,0.000000,,,0
16808,Kepler-1883 b,,,,,,,,,,,,,,,,
16809,Kepler-1883 b,,,,,,,,,,,,,0.000000,,,0
16810,Kepler-1883 b,,,,,,,,,,,,,0.000000,,,0
16811,Kepler-1883 b,,,,,,,,,,,,,,,,0
16812,Kepler-1883 b,,,,,,,,,,,,,0.000000,,,0
16813,Kepler-1883 b,,,,,,,,,,,,,,,,
16814,Kepler-1883 b,,,,,,,,,,,,,0.000000,,,0
16815,Kepler-1883 b,,,,,,,,,,,,,0.000000,,,0
16816,Kepler-1884 b,,,,,,,,,,,,,0.000000,,,0
16817,Kepler-1884 b,,,,,,,,,,,,,,,,
16818,Kepler-1884 b,,,,,,,,,,,,,,,,0
16819,Kepler-1884 b,,,,,,,,,,,,,0.000000,,,0
16820,Kepler-1884 b,,,,,,,,,,,,,0.000000,,,0
16821,Kepler-1884 b,,,,,,,,,,,,,0.000000,,,0
16822,Kepler-1884 b,,,,,,,,,,,,,0.000000,,,0
16823,Kepler-1885 b,,,,,,,,,,,,,,,,
16824,Kepler-1885 b,,,,,,,,,,,,,0.000000,,,0
16825,Kepler-1885 b,,,,,,,,,,,,,0.000000,,,0
16826,Kepler-1885 b,,,,,,,,,,,,,0.000000,,,0
16827,Kepler-1885 b,,,,,,,,,,,,,0.000000,,,0
16828,Kepler-1885 b,,,,,,,,,,,,,0.000000,,,0
16829,Kepler-1885 b,,,,,,,,,,,,,,,,0
16830,Kepler-1886 b,,,,,,,,,,,,,0.000000,,,0
16831,Kepler-1886 b,,,,,,,,,,,,,,,,
16832,Kepler-1886 b,,,,,,,,,,,,,0.000000,,,0
16833,Kepler-1886 b,,,,,,,,,,,,,,,,0
16834,Kepler-1886 b,,,,,,,,,,,,,0.000000,,,0
16835,Kepler-1886 b,,,,,,,,,,,,,0.000000,,,0
16836,Kepler-1886 b,,,,,,,,,,,,,,,,
16837,Kepler-1886 b,,,,,,,,,,,,,0.000000,,,0
16838,Kepler-1887 b,,,,,,,,,,,,,,,,0
16839,Kepler-1887 b,,,,,,,,,,,,,,,,
16840,Kepler-1887 b,,,,,,,,,,,,,0.000000,,,0
16841,Kepler-1887 b,,,,,,,,,,,,,0.000000,,,0
16842,Kepler-1887 b,,,,,,,,,,,,,0.000000,,,0
16843,Kepler-1887 b,,,,,,,,,,,,,0.000000,,,0
16844,Kepler-1887 b,,,,,,,,,,,,,0.000000,,,0
16845,Kepler-1887 b,,,,,,,,,,,,,,,,
16846,Kepler-1888 b,,,,,,,,,,,,,0.000000,,,0
16847,Kepler-1888 b,,,,,,,,,,,,,0.000000,,,0
16848,Kepler-1888 b,,,,,,,,,,,,,0.000000,,,0
16849,Kepler-1888 b,,,,,,,,,,,,,,,,0
16850,Kepler-1888 b,,,,,,,,,,,,,0.000000,,,0
16851,Kepler-1888 b,,,,,,,,,,,,,,,,
16852,Kepler-1888 b,,,,,,,,,,,,,0.000000,,,0
16853,Kepler-1889 b,,,,,,,,,,,,,0.000000,,,0
16854,Kepler-1889 b,,,,,,,,,,,,,0.000000,,,0
16855,Kepler-1889 b,,,,,,,,,,,,,,,,0
16856,Kepler-1889 b,,,,,,,,,,,,,0.000000,,,0
16857,Kepler-1889 b,,,,,,,,,,,,,0.000000,,,0
16858,Kepler-1889 b,,,,,,,,,,,,,,,,
16859,Kepler-1889 b,,,,,,,,,,,,,0.000000,,,0
16860,Kepler-1889 b,,,,,,,,,,,,,,,,
16861,Kepler-189 b,,,,,,,,,,,,,0.000000,,,0
16862,Kepler-189 b,,,,,,,,,,,,,0.000000,,,0
16863,Kepler-189 b,,,,,,,,,,,,,,,,
16864,Kepler-189 b,,,,,,,,,,,,,0.000000,,,0
16865,Kepler-189 b,,,,,,,,,,,,,,,,
16866,Kepler-189 b,,,,,,,,,,,,,,,,
16867,Kepler-189 b,,,,,,,,,,,,,,,,0
16868,Kepler-189 b,,,,,,,,,,,,,,,,
16869,Kepler-189 b,,,,,,,,,,,,,0.000000,,,0
16870,Kepler-189 b,,,,,,,,,,,,,0.000000,,,0
16871,Kepler-189 b,,,,,,,,,,,,,,,,
16872,Kepler-189 c,,,,,,,,,,,,,0.000000,,,0
16873,Kepler-189 c,,,,,,,,,,,,,,,,
16874,Kepler-189 c,,,,,,,,,,,,,,,,
16875,Kepler-189 c,,,,,,,,,,,,,,,,
16876,Kepler-189 c,22.70000,17.10000,-10.60000,0,,,,,,,,,,,,
16877,Kepler-189 c,,,,,,,,,,,,,0.000000,,,0
16878,Kepler-189 c,,,,,,,,,,,,,,,,0
16879,Kepler-189 c,,,,,,,,,,,,,,,,
16880,Kepler-189 c,,,,,,,,,,,,,0.000000,,,0
16881,Kepler-189 c,,,,,,,,,,,,,0.000000,,,0
16882,Kepler-189 c,,,,,,,,,,,,,,,,
16883,Kepler-189 c,,,,,,,,,,,,,0.000000,,,0
16884,Kepler-1890 b,,,,,,,,,,,,,0.000000,,,0
16885,Kepler-1890 b,,,,,,,,,,,,,0.000000,,,0
16886,Kepler-1890 b,,,,,,,,,,,,,0.000000,,,0
16887,Kepler-1890 b,,,,,,,,,,,,,,,,0
16888,Kepler-1890 b,,,,,,,,,,,,,0.000000,,,0
16889,Kepler-1890 b,,,,,,,,,,,,,0.000000,,,0
16890,Kepler-1890 b,,,,,,,,,,,,,,,,
16891,Kepler-1891 b,,,,,,,,,,,,,0.000000,,,0
16892,Kepler-1891 b,,,,,,,,,,,,,0.000000,,,0
16893,Kepler-1891 b,,,,,,,,,,,,,0.000000,,,0
16894,Kepler-1891 b,,,,,,,,,,,,,0.000000,,,0
16895,Kepler-1891 b,,,,,,,,,,,,,,,,0
16896,Kepler-1891 b,,,,,,,,,,,,,0.000000,,,0
16897,Kepler-1891 b,,,,,,,,,,,,,,,,
16898,Kepler-1892 b,,,,,,,,,,,,,,,,0
16899,Kepler-1892 b,,,,,,,,,,,,,0.000000,,,0
16900,Kepler-1892 b,,,,,,,,,,,,,0.000000,,,0
16901,Kepler-1892 b,,,,,,,,,,,,,0.000000,,,0
16902,Kepler-1892 b,,,,,,,,,,,,,,,,
16903,Kepler-1892 b,,,,,,,,,,,,,0.000000,,,0
16904,Kepler-1892 b,,,,,,,,,,,,,0.000000,,,0
16905,Kepler-1893 b,,,,,,,,,,,,,,,,
16906,Kepler-1893 b,,,,,,,,,,,,,0.000000,,,0
16907,Kepler-1893 b,,,,,,,,,,,,,0.000000,,,0
16908,Kepler-1893 b,,,,,,,,,,,,,0.000000,,,0
16909,Kepler-1893 b,,,,,,,,,,,,,0.000000,,,0
16910,Kepler-1893 b,,,,,,,,,,,,,0.000000,,,0
16911,Kepler-1893 b,,,,,,,,,,,,,,,,0
16912,Kepler-1894 b,,,,,,,,,,,,,0.000000,,,0
16913,Kepler-1894 b,,,,,,,,,,,,,0.000000,,,0
16914,Kepler-1894 b,,,,,,,,,,,,,,,,
16915,Kepler-1894 b,,,,,,,,,,,,,0.000000,,,0
16916,Kepler-1894 b,,,,,,,,,,,,,0.000000,,,0
16917,Kepler-1894 b,,,,,,,,,,,,,0.000000,,,0
16918,Kepler-1894 b,,,,,,,,,,,,,,,,0
16919,Kepler-1894 c,,,,,,,,,,,,,0.000000,,,0
16920,Kepler-1894 c,,,,,,,,,,,,,0.000000,,,0
16921,Kepler-1894 c,,,,,,,,,,,,,0.000000,,,0
16922,Kepler-1894 c,,,,,,,,,,,,,0.000000,,,0
16923,Kepler-1894 c,,,,,,,,,,,,,,,,
16924,Kepler-1894 c,,,,,,,,,,,,,0.000000,,,0
16925,Kepler-1894 c,,,,,,,,,,,,,,,,0
16926,Kepler-1895 b,,,,,,,,,,,,,,,,
16927,Kepler-1895 b,,,,,,,,,,,,,0.000000,,,0
16928,Kepler-1895 b,,,,,,,,,,,,,0.000000,,,0
16929,Kepler-1895 b,,,,,,,,,,,,,0.000000,,,0
16930,Kepler-1895 b,,,,,,,,,,,,,,,,0
16931,Kepler-1895 b,,,,,,,,,,,,,0.000000,,,0
16932,Kepler-1895 b,,,,,,,,,,,,,0.000000,,,0
16933,Kepler-1896 b,,,,,,,,,,,,,,,,0
16934,Kepler-1896 b,,,,,,,,,,,,,,,,
16935,Kepler-1896 b,,,,,,,,,,,,,,,,
16936,Kepler-1896 b,,,,,,,,,,,,,0.000000,,,0
16937,Kepler-1896 b,,,,,,,,,,,,,0.000000,,,0
16938,Kepler-1896 b,,,,,,,,,,,,,0.000000,,,0
16939,Kepler-1896 b,,,,,,,,,,,,,0.000000,,,0
16940,Kepler-1896 b,,,,,,,,,,,,,0.000000,,,0
16941,Kepler-1897 b,,,,,,,,,,,,,,,,
16942,Kepler-1897 b,,,,,,,,,,,,,0.000000,,,0
16943,Kepler-1897 b,,,,,,,,,,,,,,,,
16944,Kepler-1897 b,,,,,,,,,,,,,0.000000,,,0
16945,Kepler-1897 b,,,,,,,,,,,,,0.000000,,,0
16946,Kepler-1897 b,,,,,,,,,,,,,,,,0
16947,Kepler-1897 b,,,,,,,,,,,,,0.000000,,,0
16948,Kepler-1897 b,,,,,,,,,,,,,0.000000,,,0
16949,Kepler-1898 b,,,,,,,,,,,,,0.000000,,,0
16950,Kepler-1898 b,,,,,,,,,,,,,0.000000,,,0
16951,Kepler-1898 b,,,,,,,,,,,,,0.000000,,,0
16952,Kepler-1898 b,,,,,,,,,,,,,0.000000,,,0
16953,Kepler-1898 b,,,,,,,,,,,,,,,,0
16954,Kepler-1898 b,,,,,,,,,,,,,0.000000,,,0
16955,Kepler-1898 b,,,,,,,,,,,,,,,,
16956,Kepler-1899 b,,,,,,,,,,,,,0.000000,,,0
16957,Kepler-1899 b,,,,,,,,,,,,,,,,
16958,Kepler-1899 b,,,,,,,,,,,,,0.000000,,,0
16959,Kepler-1899 b,,,,,,,,,,,,,,,,0
16960,Kepler-1899 b,,,,,,,,,,,,,0.000000,,,0
16961,Kepler-1899 b,,,,,,,,,,,,,0.000000,,,0
16962,Kepler-1899 b,,,,,,,,,,,,,0.000000,,,0
16963,Kepler-19 b,,,,,,,,,,,,,,,,
16964,Kepler-19 b,,,,,,,,,,,,,0.000000,,,0
16965,Kepler-19 b,,,,,,,,,,,,,,,,0
16966,Kepler-19 b,,,,,,,,,,,,,,,,
16967,Kepler-19 b,,,,,,,,,,,,,,,,
16968,Kepler-19 b,,,,,,,,,,,,,,,,
16969,Kepler-19 b,6.10000,2.80000,-2.70000,0,,,,,,,,,0.410000,,,1
16970,Kepler-19 b,,,,,,,,,,,,,0.000000,,,0
16971,Kepler-19 b,,,,,,,,,,,,,0.000000,,,0
16972,Kepler-19 b,,,,,,,,,,,,,0.000000,,,0
16973,Kepler-19 b,,,,,,,,,,,,,0.000000,,,0
16974,Kepler-19 b,20.30000,,,1,,,,,,,,,0.000000,,,0
16975,Kepler-19 b,8.40000,1.60000,-1.50000,0,,,,,,,,,0.120000,0.020000,-0.020000,0
16976,Kepler-19 c,1906.90000,,,1,,,,,,,,,,,,
16977,Kepler-19 c,13.10000,2.70000,-2.70000,0,,,,,,,,,0.210000,0.050000,-0.070000,0
16978,Kepler-19 d,22.50000,1.20000,-5.60000,0,,,,,,,,,0.050000,0.160000,-0.010000,0
16979,Kepler-190 b,,,,,,,,,,,,,0.000000,,,0
16980,Kepler-190 b,,,,,,,,,,,,,,,,0
16981,Kepler-190 b,,,,,,,,,,,,,0.000000,,,0
16982,Kepler-190 b,,,,,,,,,,,,,0.000000,,,0
16983,Kepler-190 b,,,,,,,,,,,,,,,,
16984,Kepler-190 b,,,,,,,,,,,,,0.000000,,,0
16985,Kepler-190 b,,,,,,,,,,,,,,,,
16986,Kepler-190 b,,,,,,,,,,,,,,,,
16987,Kepler-190 b,,,,,,,,,,,,,0.000000,,,0
16988,Kepler-190 b,,,,,,,,,,,,,,,,
16989,Kepler-190 b,,,,,,,,,,,,,,,,
16990,Kepler-190 c,,,,,,,,,,,,,,,,
16991,Kepler-190 c,,,,,,,,,,,,,0.000000,,,0
16992,Kepler-190 c,,,,,,,,,,,,,0.000000,,,0
16993,Kepler-190 c,,,,,,,,,,,,,,,,
16994,Kepler-190 c,,,,,,,,,,,,,,,,
16995,Kepler-190 c,,,,,,,,,,,,,,,,0
16996,Kepler-190 c,,,,,,,,,,,,,0.000000,,,0
16997,Kepler-190 c,,,,,,,,,,,,,,,,
16998,Kepler-190 c,,,,,,,,,,,,,,,,
16999,Kepler-190 c,,,,,,,,,,,,,0.000000,,,0
17000,Kepler-190 c,,,,,,,,,,,,,0.000000,,,0
17001,Kepler-1900 b,,,,,,,,,,,,,0.000000,,,0
17002,Kepler-1900 b,,,,,,,,,,,,,0.000000,,,0
17003,Kepler-1900 b,,,,,,,,,,,,,0.000000,,,0
17004,Kepler-1900 b,,,,,,,,,,,,,0.000000,,,0
17005,Kepler-1900 b,,,,,,,,,,,,,0.000000,,,0
17006,Kepler-1900 b,,,,,,,,,,,,,,,,0
17007,Kepler-1900 b,,,,,,,,,,,,,,,,
17008,Kepler-1901 b,,,,,,,,,,,,,0.000000,,,0
17009,Kepler-1901 b,,,,,,,,,,,,,,,,
17010,Kepler-1901 b,,,,,,,,,,,,,0.000000,,,0
17011,Kepler-1901 b,,,,,,,,,,,,,,,,0
17012,Kepler-1901 b,,,,,,,,,,,,,0.000000,,,0
17013,Kepler-1901 b,,,,,,,,,,,,,0.000000,,,0
17014,Kepler-1901 b,,,,,,,,,,,,,0.000000,,,0
17015,Kepler-1902 b,,,,,,,,,,,,,0.000000,,,0
17016,Kepler-1902 b,,,,,,,,,,,,,0.000000,,,0
17017,Kepler-1902 b,,,,,,,,,,,,,0.000000,,,0
17018,Kepler-1902 b,,,,,,,,,,,,,0.000000,,,0
17019,Kepler-1902 b,,,,,,,,,,,,,,,,
17020,Kepler-1902 b,,,,,,,,,,,,,,,,0
17021,Kepler-1902 b,,,,,,,,,,,,,0.000000,,,0
17022,Kepler-1903 b,,,,,,,,,,,,,0.000000,,,0
17023,Kepler-1903 b,,,,,,,,,,,,,,,,0
17024,Kepler-1903 b,,,,,,,,,,,,,,,,
17025,Kepler-1903 b,,,,,,,,,,,,,0.000000,,,0
17026,Kepler-1903 b,,,,,,,,,,,,,0.000000,,,0
17027,Kepler-1903 b,,,,,,,,,,,,,0.000000,,,0
17028,Kepler-1903 b,,,,,,,,,,,,,0.000000,,,0
17029,Kepler-1904 b,,,,,,,,,,,,,0.000000,,,0
17030,Kepler-1904 b,,,,,,,,,,,,,0.000000,,,0
17031,Kepler-1904 b,,,,,,,,,,,,,,,,0
17032,Kepler-1904 b,,,,,,,,,,,,,0.000000,,,0
17033,Kepler-1904 b,,,,,,,,,,,,,,,,
17034,Kepler-1904 b,,,,,,,,,,,,,0.000000,,,0
17035,Kepler-1904 b,,,,,,,,,,,,,0.000000,,,0
17036,Kepler-1905 b,,,,,,,,,,,,,0.000000,,,0
17037,Kepler-1905 b,,,,,,,,,,,,,0.000000,,,0
17038,Kepler-1905 b,,,,,,,,,,,,,,,,0
17039,Kepler-1905 b,,,,,,,,,,,,,,,,
17040,Kepler-1905 b,,,,,,,,,,,,,0.000000,,,0
17041,Kepler-1905 b,,,,,,,,,,,,,0.000000,,,0
17042,Kepler-1905 b,,,,,,,,,,,,,0.000000,,,0
17043,Kepler-1906 b,,,,,,,,,,,,,0.000000,,,0
17044,Kepler-1906 b,,,,,,,,,,,,,0.000000,,,0
17045,Kepler-1906 b,,,,,,,,,,,,,0.000000,,,0
17046,Kepler-1906 b,,,,,,,,,,,,,0.000000,,,0
17047,Kepler-1906 b,,,,,,,,,,,,,,,,0
17048,Kepler-1906 b,,,,,,,,,,,,,0.000000,,,0
17049,Kepler-1906 b,,,,,,,,,,,,,,,,
17050,Kepler-1907 b,,,,,,,,,,,,,,,,
17051,Kepler-1907 b,,,,,,,,,,,,,0.000000,,,0
17052,Kepler-1907 b,,,,,,,,,,,,,,,,0
17053,Kepler-1907 b,,,,,,,,,,,,,0.000000,,,0
17054,Kepler-1907 b,,,,,,,,,,,,,0.000000,,,0
17055,Kepler-1907 b,,,,,,,,,,,,,0.000000,,,0
17056,Kepler-1907 b,,,,,,,,,,,,,0.000000,,,0
17057,Kepler-1907 c,,,,,,,,,,,,,0.000000,,,0
17058,Kepler-1907 c,,,,,,,,,,,,,,,,
17059,Kepler-1907 c,,,,,,,,,,,,,0.000000,,,0
17060,Kepler-1907 c,,,,,,,,,,,,,,,,0
17061,Kepler-1907 c,,,,,,,,,,,,,0.000000,,,0
17062,Kepler-1907 c,,,,,,,,,,,,,0.000000,,,0
17063,Kepler-1907 c,,,,,,,,,,,,,0.000000,,,0
17064,Kepler-1909 b,,,,,,,,,,,,,0.000000,,,0
17065,Kepler-1909 b,,,,,,,,,,,,,,,,
17066,Kepler-1909 b,,,,,,,,,,,,,0.000000,,,0
17067,Kepler-1909 b,,,,,,,,,,,,,0.000000,,,0
17068,Kepler-1909 b,,,,,,,,,,,,,,,,0
17069,Kepler-1909 b,,,,,,,,,,,,,0.000000,,,0
17070,Kepler-1909 b,,,,,,,,,,,,,0.000000,,,0
17071,Kepler-191 b,,,,,,,,,,,,,,,,
17072,Kepler-191 b,,,,,,,,,,,,,0.000000,,,0
17073,Kepler-191 b,,,,,,,,,,,,,0.000000,,,0
17074,Kepler-191 b,,,,,,,,,,,,,,,,
17075,Kepler-191 b,,,,,,,,,,,,,0.000000,,,0
17076,Kepler-191 b,,,,,,,,,,,,,,,,0
17077,Kepler-191 b,,,,,,,,,,,,,0.000000,,,0
17078,Kepler-191 b,,,,,,,,,,,,,0.000000,,,0
17079,Kepler-191 b,,,,,,,,,,,,,,,,
17080,Kepler-191 b,,,,,,,,,,,,,,,,
17081,Kepler-191 c,,,,,,,,,,,,,,,,
17082,Kepler-191 c,,,,,,,,,,,,,0.000000,,,0
17083,Kepler-191 c,,,,,,,,,,,,,0.000000,,,0
17084,Kepler-191 c,,,,,,,,,,,,,,,,
17085,Kepler-191 c,,,,,,,,,,,,,,,,0
17086,Kepler-191 c,,,,,,,,,,,,,,,,
17087,Kepler-191 c,,,,,,,,,,,,,0.000000,,,0
17088,Kepler-191 c,,,,,,,,,,,,,0.000000,,,0
17089,Kepler-191 c,,,,,,,,,,,,,0.000000,,,0
17090,Kepler-191 c,,,,,,,,,,,,,,,,
17091,Kepler-191 d,,,,,,,,,,,,,0.000000,,,0
17092,Kepler-191 d,,,,,,,,,,,,,0.000000,,,0
17093,Kepler-191 d,,,,,,,,,,,,,0.000000,,,0
17094,Kepler-191 d,,,,,,,,,,,,,,,,0
17095,Kepler-191 d,,,,,,,,,,,,,,,,
17096,Kepler-191 d,,,,,,,,,,,,,,,,
17097,Kepler-191 d,,,,,,,,,,,,,0.000000,,,0
17098,Kepler-191 d,,,,,,,,,,,,,0.000000,,,0
17099,Kepler-191 d,,,,,,,,,,,,,,,,
17100,Kepler-1910 b,,,,,,,,,,,,,,,,0
17101,Kepler-1910 b,,,,,,,,,,,,,0.000000,,,0
17102,Kepler-1910 b,,,,,,,,,,,,,,,,
17103,Kepler-1910 b,,,,,,,,,,,,,0.000000,,,0
17104,Kepler-1910 b,,,,,,,,,,,,,0.000000,,,0
17105,Kepler-1910 b,,,,,,,,,,,,,0.000000,,,0
17106,Kepler-1910 b,,,,,,,,,,,,,0.000000,,,0
17107,Kepler-1911 b,,,,,,,,,,,,,0.000000,,,0
17108,Kepler-1911 b,,,,,,,,,,,,,0.000000,,,0
17109,Kepler-1911 b,,,,,,,,,,,,,0.000000,,,0
17110,Kepler-1911 b,,,,,,,,,,,,,0.000000,,,0
17111,Kepler-1911 b,,,,,,,,,,,,,,,,
17112,Kepler-1911 b,,,,,,,,,,,,,,,,0
17113,Kepler-1912 b,,,,,,,,,,,,,,,,
17114,Kepler-1912 b,,,,,,,,,,,,,0.000000,,,0
17115,Kepler-1912 b,,,,,,,,,,,,,,,,
17116,Kepler-1912 b,,,,,,,,,,,,,0.000000,,,0
17117,Kepler-1912 b,,,,,,,,,,,,,0.000000,,,0
17118,Kepler-1912 b,,,,,,,,,,,,,0.000000,,,0
17119,Kepler-1912 b,,,,,,,,,,,,,,,,0
17120,Kepler-1913 b,,,,,,,,,,,,,0.000000,,,0
17121,Kepler-1913 b,,,,,,,,,,,,,0.000000,,,0
17122,Kepler-1913 b,,,,,,,,,,,,,,,,0
17123,Kepler-1913 b,,,,,,,,,,,,,0.000000,,,0
17124,Kepler-1913 b,,,,,,,,,,,,,,,,
17125,Kepler-1913 b,,,,,,,,,,,,,0.000000,,,0
17126,Kepler-1914 b,,,,,,,,,,,,,,,,0
17127,Kepler-1914 b,,,,,,,,,,,,,0.000000,,,0
17128,Kepler-1914 b,,,,,,,,,,,,,,,,
17129,Kepler-1914 b,,,,,,,,,,,,,0.000000,,,0
17130,Kepler-1914 b,,,,,,,,,,,,,0.000000,,,0
17131,Kepler-1914 b,,,,,,,,,,,,,0.000000,,,0
17132,Kepler-1914 b,,,,,,,,,,,,,,,,
17133,Kepler-1915 b,,,,,,,,,,,,,0.000000,,,0
17134,Kepler-1915 b,,,,,,,,,,,,,0.000000,,,0
17135,Kepler-1915 b,,,,,,,,,,,,,0.000000,,,0
17136,Kepler-1915 b,,,,,,,,,,,,,0.000000,,,0
17137,Kepler-1915 b,,,,,,,,,,,,,,,,
17138,Kepler-1915 b,,,,,,,,,,,,,,,,0
17139,Kepler-1916 b,,,,,,,,,,,,,0.000000,,,0
17140,Kepler-1916 b,,,,,,,,,,,,,0.000000,,,0
17141,Kepler-1916 b,,,,,,,,,,,,,,,,0
17142,Kepler-1916 b,,,,,,,,,,,,,,,,
17143,Kepler-1916 b,,,,,,,,,,,,,,,,
17144,Kepler-1916 b,,,,,,,,,,,,,0.000000,,,0
17145,Kepler-1916 b,,,,,,,,,,,,,0.000000,,,0
17146,Kepler-1917 b,,,,,,,,,,,,,0.000000,,,0
17147,Kepler-1917 b,,,,,,,,,,,,,,,,
17148,Kepler-1917 b,,,,,,,,,,,,,0.000000,,,0
17149,Kepler-1917 b,,,,,,,,,,,,,0.000000,,,0
17150,Kepler-1917 b,,,,,,,,,,,,,0.000000,,,0
17151,Kepler-1917 b,,,,,,,,,,,,,,,,0
17152,Kepler-1918 b,,,,,,,,,,,,,0.000000,,,0
17153,Kepler-1918 b,,,,,,,,,,,,,,,,
17154,Kepler-1918 b,,,,,,,,,,,,,0.000000,,,0
17155,Kepler-1918 b,,,,,,,,,,,,,0.000000,,,0
17156,Kepler-1918 b,,,,,,,,,,,,,,,,
17157,Kepler-1918 b,,,,,,,,,,,,,,,,0
17158,Kepler-1918 b,,,,,,,,,,,,,0.000000,,,0
17159,Kepler-1919 b,,,,,,,,,,,,,0.000000,,,0
17160,Kepler-1919 b,,,,,,,,,,,,,,,,
17161,Kepler-1919 b,,,,,,,,,,,,,0.000000,,,0
17162,Kepler-1919 b,,,,,,,,,,,,,,,,
17163,Kepler-1919 b,,,,,,,,,,,,,0.000000,,,0
17164,Kepler-1919 b,,,,,,,,,,,,,0.000000,,,0
17165,Kepler-1919 b,,,,,,,,,,,,,,,,0
17166,Kepler-192 b,,,,,,,,,,,,,,,,
17167,Kepler-192 b,,,,,,,,,,,,,,,,0
17168,Kepler-192 b,,,,,,,,,,,,,0.000000,,,0
17169,Kepler-192 b,,,,,,,,,,,,,,,,
17170,Kepler-192 b,,,,,,,,,,,,,,,,
17171,Kepler-192 b,,,,,,,,,,,,,0.000000,,,0
17172,Kepler-192 b,,,,,,,,,,,,,0.000000,,,0
17173,Kepler-192 b,,,,,,,,,,,,,,,,
17174,Kepler-192 b,,,,,,,,,,,,,,,,
17175,Kepler-192 b,,,,,,,,,,,,,0.000000,,,0
17176,Kepler-192 b,,,,,,,,,,,,,0.000000,,,0
17177,Kepler-192 c,,,,,,,,,,,,,,,,0
17178,Kepler-192 c,,,,,,,,,,,,,,,,
17179,Kepler-192 c,,,,,,,,,,,,,,,,
17180,Kepler-192 c,,,,,,,,,,,,,,,,
17181,Kepler-192 c,,,,,,,,,,,,,0.000000,,,0
17182,Kepler-192 c,,,,,,,,,,,,,0.000000,,,0
17183,Kepler-192 c,,,,,,,,,,,,,0.000000,,,0
17184,Kepler-192 c,,,,,,,,,,,,,,,,
17185,Kepler-192 c,,,,,,,,,,,,,0.000000,,,0
17186,Kepler-192 c,,,,,,,,,,,,,0.000000,,,0
17187,Kepler-192 c,,,,,,,,,,,,,,,,
17188,Kepler-192 d,,,,,,,,,,,,,0.000000,,,0
17189,Kepler-192 d,,,,,,,,,,,,,0.000000,,,0
17190,Kepler-192 d,,,,,,,,,,,,,,,,0
17191,Kepler-192 d,,,,,,,,,,,,,,,,
17192,Kepler-192 d,,,,,,,,,,,,,0.000000,,,0
17193,Kepler-192 d,,,,,,,,,,,,,0.000000,,,0
17194,Kepler-192 d,,,,,,,,,,,,,0.000000,,,0
17195,Kepler-192 d,,,,,,,,,,,,,,,,
17196,Kepler-192 d,,,,,,,,,,,,,,,,
17197,Kepler-1920 b,,,,,,,,,,,,,,,,
17198,Kepler-1920 b,,,,,,,,,,,,,,,,0
17199,Kepler-1920 b,,,,,,,,,,,,,0.000000,,,0
17200,Kepler-1920 b,,,,,,,,,,,,,,,,
17201,Kepler-1920 b,,,,,,,,,,,,,0.000000,,,0
17202,Kepler-1920 b,,,,,,,,,,,,,0.000000,,,0
17203,Kepler-1920 b,,,,,,,,,,,,,0.000000,,,0
17204,Kepler-1921 b,,,,,,,,,,,,,0.000000,,,0
17205,Kepler-1921 b,,,,,,,,,,,,,,,,
17206,Kepler-1921 b,,,,,,,,,,,,,,,,0
17207,Kepler-1921 b,,,,,,,,,,,,,0.000000,,,0
17208,Kepler-1921 b,,,,,,,,,,,,,0.000000,,,0
17209,Kepler-1921 b,,,,,,,,,,,,,,,,
